molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL174237,CC(C)C[C@@H](S)[C@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)O,intermediate,323.4580000000001,2.7790999999999997,3,3,5.301029995663981
CHEMBL174066,CCCCC(NC(=O)C(Cc1ccccc1)C(C)S)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,intermediate,486.6340000000002,3.356300000000001,5,5,5.214670164989233
CHEMBL44139,CCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,active,334.37200000000007,1.2619,3,4,8.221848749616356
CHEMBL367174,CC(C)CC(S)CC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,intermediate,472.6070000000002,2.9662000000000006,5,5,5.552841968657781
CHEMBL289267,O=C(O)CN1C(=O)[C@@H](N[C@@H](CSCc2ccccc2)C(=O)O)CCc2ccccc21,active,428.5100000000002,2.3952,3,5,8.537602002101044
CHEMBL176960,CC(C)C(NC(=O)C(Cc1ccccc1)C(C)S)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,intermediate,472.6070000000002,2.8221000000000007,5,5,5.886056647693163
CHEMBL38613,O=C(O)CN1C(=O)[C@@H](N[C@@H](CSc2ccccc2)C(=O)O)CCc2ccccc21,active,414.48300000000023,2.2540999999999993,3,5,8.397940008672037
CHEMBL175110,O=C(O)C(Cc1ccc(O)cc1)NC(=O)C(Cc1ccccc1)C(S)CCc1ccccc1,intermediate,463.59900000000016,4.294200000000004,4,4,5.795880017344075
CHEMBL417169,CCOC(=O)[C@H](CCCCN)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,active,391.46800000000013,1.0693000000000006,3,6,7.3979400086720375
CHEMBL171850,CC(C)CC(S)C(Cc1ccccc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,active,415.5550000000002,3.7075000000000014,4,4,6.1487416512809245
CHEMBL290802,O=C(O)CN1C(=O)[C@@H](N[C@@H](Cc2ccccc2)C(=O)O)CCc2ccccc21,active,382.41600000000017,1.7045000000000012,3,4,8.070581074285707
CHEMBL290328,COC(=O)[C@H](CC(C)C)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,active,362.42600000000016,1.5963,2,5,6.0
CHEMBL296331,CCOC(=O)[C@H](Cc1c[nH]c2ccccc12)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,active,449.5070000000003,2.6643,3,5,6.267606240177032
CHEMBL172978,CCC(C)C(NC(=O)C(Cc1ccccc1)C(C)S)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,active,486.6340000000002,3.212200000000001,5,5,6.522878745280337
CHEMBL40806,CC(C)C[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,active,348.3990000000001,1.5079,3,4,7.346787486224656
CHEMBL55286,CC(C)CC(S)C(Cc1ccccc1)C(=O)NC(C)C(=O)O,inactive,323.4580000000001,2.7790999999999997,3,3,4.920818753952375
CHEMBL44077,O=C(O)CN1C(=O)[C@@H](N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CCc2ccccc21,active,421.45300000000026,2.1858000000000013,4,4,7.886056647693163
CHEMBL173919,CC(C)CC(S)[C@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)O,intermediate,323.4580000000001,2.7790999999999997,3,3,5.3979400086720375
CHEMBL289618,CCOC(=O)[C@H](CCCCNC(=O)OCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,active,525.6020000000002,3.0370000000000017,3,7,7.823908740944319
CHEMBL416979,CSCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,active,366.43900000000014,1.2148999999999999,3,5,8.187086643357144
CHEMBL432689,O=C(O)CN1C(=O)[C@@H](N[C@@H](CCCCNC(=O)OCc2ccccc2)C(=O)O)CCc2ccccc21,active,497.5480000000003,2.5585000000000013,4,6,7.886056647693163
CHEMBL42683,O=C(O)CN1C(=O)[C@@H](N[C@@H](COCc2ccccc2)C(=O)O)CCc2ccccc21,active,412.4420000000002,1.678600000000001,3,5,8.0
CHEMBL40420,CC(C)(C)OC(=O)NCCCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,active,463.5310000000002,2.1568,4,6,8.397940008672037
CHEMBL42976,O=C(O)CN1C(=O)[C@@H](N[C@@H](CSCCc2ccccc2)C(=O)O)CCc2ccccc21,active,442.5370000000002,2.4377000000000004,3,5,8.154901959985743
CHEMBL366937,CC(S)C(Cc1ccccc1)C(=O)NCC(=O)O,inactive,267.34999999999997,1.3643999999999996,3,3,4.958607314841775
CHEMBL430554,NCCCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,active,363.4140000000001,0.5907999999999999,4,5,8.154901959985743
CHEMBL41985,CCCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)O,active,348.3990000000001,1.652,3,4,8.301029995663981
CHEMBL40709,CCCC[C@H](N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O)C(=O)OCC,intermediate,376.4530000000002,2.1305000000000005,2,5,5.585026652029182
CHEMBL54601,CC(NC(=O)C(Cc1ccccc1)C(S)CCc1ccccc1)C(=O)O,intermediate,371.50200000000007,3.365800000000002,3,3,5.3979400086720375
CHEMBL173287,CC(C)CC(S)CC(=O)NC(Cc1ccccc1)C(=O)O,inactive,309.43100000000004,2.5331,3,3,5.0
CHEMBL2110258,CC(C)C[C@H](S)[C@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)O,inactive,323.4580000000001,2.7790999999999997,3,3,5.0
CHEMBL2110347,CC(C)C[C@H](S)[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)O,inactive,323.4580000000001,2.7790999999999997,3,3,4.79317412396815
CHEMBL114658,CC1(C)CCCC(NC(=O)[C@@H](S)Cc2ccccc2)C(=O)N1CC(=O)O,active,378.49400000000014,1.8879999999999997,3,4,7.920818753952375
CHEMBL1519,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,active,430.54500000000036,2.7733000000000008,2,5,9.031517051446064
CHEMBL1168,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,active,416.5180000000003,2.3831999999999995,2,5,8.397940008672037
CHEMBL431210,CCCC[C@H](CN(O)C=O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C,inactive,329.4410000000001,1.2595,2,4,4.0
CHEMBL113759,O=C(O)C(CCc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)NC[C@H](O)C(=O)O,inactive,414.4580000000002,0.8349999999999995,5,5,5.0
CHEMBL838,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,active,424.49700000000024,2.5731,2,5,8.769551078621726
CHEMBL3039598,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,active,563.6720000000004,6.121300000000007,1,6,9.0
CHEMBL331378,C[C@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,active,429.56300000000016,4.042500000000002,1,5,9.397940008672037
CHEMBL191,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,active,422.9200000000001,4.2668000000000035,2,5,7.721246399047171
CHEMBL308333,CCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C,inactive,385.5050000000002,1.2025000000000012,4,5,4.0
CHEMBL325056,O=C(NC1CCC[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,active,390.50500000000005,2.0304999999999995,3,4,8.301029995663981
CHEMBL310750,O=C(O)CCn1c(=O)n2n(c1=O)[C@H](C(=O)O)C=CC2,active,269.213,-1.518299999999999,2,4,9.0
CHEMBL445561,CSC1(SC)C[C@@H](C(=O)O)N(C(=O)[C@H](CCCCN)OP(=O)(O)CCCCc2ccccc2)C1,active,532.6650000000004,3.8167000000000026,3,7,8.590066876668706
CHEMBL80147,C[C@H](NCCCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,intermediate,304.39,1.6728999999999998,2,3,5.2399999527072705
CHEMBL310869,NC(Cc1ccccc1)C(=O)N[C@H](CCC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,active,445.51600000000025,1.1503000000000005,4,5,7.0
CHEMBL309914,CC(S)C(=O)N[C@@H](CS)C(=O)O,inactive,209.292,-0.19610000000000016,4,4,3.2699999970646445
CHEMBL420391,NCCCCC(NC(=O)OCc1ccccc1)C(=O)N[C@H](CCC(=O)N1CCC[C@H]1C(=O)O)C(=O)O,active,506.5560000000004,0.835600000000001,5,7,7.92009553233328
CHEMBL277270,O=C(O)[C@@H]1CC2(CN1C(=O)CP(=O)(O)CCCCc1ccccc1)SCCS2,active,443.5270000000002,3.1415000000000015,2,5,8.400007822415901
CHEMBL309601,C[C@H](NP(=O)(O)CCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,354.3430000000002,1.4682,3,3,8.15002808767115
CHEMBL80729,O=C(O)CCC(=O)CCS,intermediate,162.21,0.7402,2,3,5.620000528471499
CHEMBL65423,C[C@H](NCC(=O)O)C(=O)N1CCC[C@H]1C(=O)O,intermediate,244.24699999999996,-0.8752999999999991,3,4,5.620000528471499
CHEMBL312431,C[C@H](NC(C(=O)O)C1CCCN1C(=O)c1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,417.4620000000002,0.7981000000000009,3,5,8.54000474395261
CHEMBL77056,C[C@H](NC(=O)CCC(=O)O)C(=O)O,inactive,189.167,-0.5594999999999994,3,3,2.870000000834375
CHEMBL78341,C[C@H](NC(CCc1ccccc1)C(=O)O)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,active,424.49700000000024,2.131100000000001,3,4,7.400007822415902
CHEMBL35561,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N(CC(=O)O)c1ccc2c(c1)OCO2,active,520.5190000000002,3.5554000000000023,3,7,9.940058111938045
CHEMBL1907754,CCOC(=O)C(CCc1ccccc1)SC(C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,active,455.5760000000003,3.7107000000000028,1,5,6.337242168318426
CHEMBL80101,O=C(O)CCC(=O)N[C@@H](Cc1ccccc1)C(=O)O,inactive,265.265,0.6632999999999996,3,3,3.260000003048627
CHEMBL36503,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,440.4770000000002,2.7845000000000004,3,5,7.439973751087107
CHEMBL80240,Cc1ccc(N(CC(=O)O)C(=O)C(C)N)cc1,intermediate,236.27100000000002,0.7598199999999997,2,3,5.589999287456538
CHEMBL311471,CCN(C[C@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,active,424.4970000000002,3.2734000000000014,2,3,8.18996921359416
CHEMBL611148,C[C@@H](CS)C(=O)N1c2ccccc2C[C@H]1C(=O)O,active,265.334,1.5948,2,3,8.219970872662662
CHEMBL431983,O=C(O)[C@@H]1CCCN1C(=O)C1CCCC1S,active,243.328,1.1604999999999996,2,3,7.189969213594161
CHEMBL305938,O=C(O)[C@H]1CCCN1C(=O)CCS,inactive,203.263,0.3819000000000002,2,3,2.739999999668255
CHEMBL77446,O=C(O)C(CCc1ccccc1)N[C@H]1CCN2CCC[C@@H](C(=O)O)N2C1=O,active,375.4250000000002,0.7268999999999999,3,5,7.250031916490597
CHEMBL2079671,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C2CCCCC2C[C@H]1C(=O)O,active,430.54500000000036,2.7733,2,5,7.0
CHEMBL79190,O=C(O)[C@@H]1CCCN2C(=O)C[C@@H](CS)C(=O)N12,active,258.299,-0.24469999999999986,2,4,7.15002808767115
CHEMBL287518,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O,active,522.6230000000004,4.590900000000004,3,5,8.489991487059765
CHEMBL309799,CC(S)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,active,292.36000000000007,1.5980999999999999,4,3,7.189969213594161
CHEMBL284843,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@@H](Cc2ccccc2)C[C@H]1C(=O)O,active,530.6020000000003,4.253300000000003,3,5,9.049976093476673
CHEMBL310841,O=C(NC(Cc1ccccc1)CP(=O)(O)CC(=O)N1CCC[C@H]1C(=O)O)c1ccccc1,active,458.4510000000002,2.3737000000000004,3,4,8.0
CHEMBL80667,O=C(CCS)OC(Cc1ccccc1)C(=O)O,active,254.307,1.5454,2,4,6.149997413907539
CHEMBL284494,CCOC(=O)C(CCc1ccccc1)OC(C)C(=O)N1CCCC1C(=O)O,active,377.43700000000024,2.0316,1,5,6.657577319177793
CHEMBL77556,C[C@@H](NC(=O)C(S)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,350.44000000000017,1.1078,3,4,7.299988937677887
CHEMBL80304,O=C(O)CCNC(=O)CCS,inactive,177.225,-0.10279999999999967,3,3,3.3099999994399916
CHEMBL78340,CC(C)CCC(N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O)C(=O)O,active,314.382,0.9295000000000004,3,4,8.590066876668706
CHEMBL80981,CC(C)(S)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,inactive,306.38700000000006,1.9882,4,3,4.419999995796937
CHEMBL34832,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,active,548.6420000000003,4.5553000000000035,3,6,9.280006173632396
CHEMBL78629,O=C(NC(Cc1ccccc1)C(=O)N[C@H](CCC(=O)N1c2ccccc2C[C@H]1C(=O)O)C(=O)O)OCc1ccccc1,active,573.6020000000003,2.916200000000001,4,6,9.599980364934842
CHEMBL284345,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N(CC(=O)O)c1ccccc1,active,476.51000000000016,3.8267000000000024,3,5,8.969805214643248
CHEMBL10962,O=C(O)[C@@H]1CCCN1C(=O)CCS,active,203.263,0.3819000000000002,2,3,6.699991797446187
CHEMBL78953,C[C@@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,inactive,236.27100000000002,0.1457000000000001,3,3,3.720000004094201
CHEMBL80242,O=C(O)C[C@H](NC(=O)CS)C(=O)O,inactive,207.207,-1.0397,4,4,4.110000009303415
CHEMBL263556,O=C(O)[C@@H]1CCCN1C(=O)CP(=O)(O)O,intermediate,237.148,-0.7603000000000001,3,3,5.079999880484295
CHEMBL312550,O=C(O)[C@@H]1CCCN1C(=O)CCP(=O)(O)O,inactive,251.17499999999998,-0.37019999999999975,3,3,4.319999993033794
CHEMBL284734,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1c2ccccc2C[C@H]1C(=O)O,active,488.5210000000002,3.751400000000002,3,5,9.53003079050004
CHEMBL1907760,CCOC(=O)C(CCc1ccccc1)SC(C)C(=O)N1C2CCCCC2C[C@H]1C(=O)O,intermediate,447.5970000000004,3.9169000000000027,1,5,5.698970004336019
CHEMBL80665,C[C@H](NC(CCC(=O)Nc1ccc(I)cc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,517.3200000000003,1.5168,4,5,9.639974910810603
CHEMBL79016,C[C@H](NC(=O)CCS)C(=O)N1CCC[C@H]1C(=O)O,intermediate,274.342,-0.11340000000000044,3,4,5.589999287456538
CHEMBL80779,C[C@H](NC(CCc1cccc2ccccc12)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,398.45900000000023,2.2792999999999997,3,4,8.96018944585165
CHEMBL412666,NC(CS)C(=O)N1CCC[C@H]1C(=O)O,active,218.27799999999996,-0.6809000000000003,3,4,7.199970640755866
CHEMBL34650,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,active,530.6490000000002,3.570700000000002,3,7,9.199970640755865
CHEMBL309333,O=C(CCS)N[C@@H](CS)C(=O)O,inactive,209.292,-0.1944999999999999,4,4,4.169999984192581
CHEMBL79189,C[C@H](CS)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,active,279.361,1.5904,2,3,7.700057099977233
CHEMBL78805,C[C@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)O,inactive,229.23199999999994,0.1727999999999998,2,3,4.989999996723885
CHEMBL78780,C[C@H](CCC(=O)O)C(=O)N1CCC[C@H]1C(=O)O,intermediate,243.25899999999996,0.5628999999999997,2,3,5.309999839831227
CHEMBL311064,O=C(CCS)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,inactive,292.36000000000007,1.5997000000000001,4,3,3.0
CHEMBL80657,CN(C(=O)CCS)[C@@H](Cc1ccccc1)C(=O)O,inactive,267.35,1.4606000000000001,2,3,4.510000060783276
CHEMBL80646,C[C@H](NC(CCc1ccccc1)P(=O)(O)O)C(=O)N1CCC[C@H]1C(=O)O,active,384.3690000000002,1.1766999999999996,4,4,7.289967300934246
CHEMBL78489,CC(CS)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,active,306.38700000000006,1.8457,4,3,7.460046158343603
CHEMBL310764,CC(C)[C@H](NC(=O)CCC(=O)O)C(=O)O,inactive,217.22099999999998,0.07659999999999922,3,3,2.9599999984723877
CHEMBL78435,O=C(O)[C@@H]1CCCN1C(=O)C1CCC1S,active,229.30100000000002,0.7703999999999998,2,3,7.309981219211305
CHEMBL312120,O=C(CS)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,active,278.333,1.2096,4,3,6.119998611678231
CHEMBL289022,CS[C@@H]1C[C@@H](C(=O)O)N(C(=O)[C@H](CCCCN)OP(=O)(O)CCCCc2ccccc2)C1,active,486.57100000000025,3.1260000000000012,3,6,9.280006173632396
CHEMBL419649,C[C@H](CC(CCc1ccccc1)C(=O)O)C(=O)N1c2ccccc2C[C@H]1C(=O)O,active,395.45500000000015,3.388700000000001,2,3,8.320027305722581
CHEMBL78385,COP(=O)(O)C(CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,active,398.39600000000024,1.8308,3,5,6.359995853468939
CHEMBL25996,CCOC(=O)C(CCc1ccccc1)SC(C)C(=O)N1CCCC1C(=O)O,intermediate,393.5050000000003,2.7482000000000006,1,5,5.5376020021010435
CHEMBL1907759,CCOC(=O)C(CCc1ccccc1)SC(C)C(=O)N1CSC[C@@H]1C(=O)O,intermediate,411.54500000000024,2.6587000000000005,1,6,5.318758762624412
CHEMBL25782,CCOC(=O)C(CCc1ccccc1)OC(C)C(=O)N1Cc2ccccc2CC1C(=O)O,active,439.50800000000027,2.9941000000000013,1,5,7.853871964321762
CHEMBL308267,O=C(O)CCc1cc(O)c2n(c1=O)[C@H](C(=O)O)CC2,active,267.237,0.14299999999999974,3,4,6.339998279897117
CHEMBL286339,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@@H](C2CCCCC2)C[C@H]1C(=O)O,active,522.6230000000004,4.590900000000004,3,5,9.309981219211304
CHEMBL78726,C[C@H](NC(CCc1ccc(O)cc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,364.3980000000002,0.8316999999999994,4,5,8.550059011226661
CHEMBL78440,C[C@H](NC(=O)CCS)C(=O)O,active,177.225,-0.10440000000000005,3,3,6.069998998990925
CHEMBL78998,O=C(O)CCCCCS,inactive,148.22700000000003,1.5612,2,2,2.9599999984723877
CHEMBL311316,CC(C)(C)OC(=O)[C@@H]1CCCN1C(=O)CCS,inactive,259.37099999999987,1.639,1,4,4.41000005022751
CHEMBL310139,N[C@@H](Cc1ccccc1)C(=O)N[C@H](CCC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,active,445.51600000000025,1.1503000000000005,4,5,6.659992382003327
CHEMBL306117,O=C(O)CCC(=O)NCC(=O)O,inactive,175.14,-0.9479999999999997,3,3,2.7000000010815404
CHEMBL309782,CC(C)C[C@H](NC(=O)CCC(=O)O)C(=O)O,inactive,231.24799999999996,0.4666999999999998,3,3,3.2100000013111223
CHEMBL285935,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N(CC(=O)O)C1CCCCC1,active,482.55800000000033,3.9548000000000023,3,5,9.53003079050004
CHEMBL79212,C[C@H](NC(CCN)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,287.316,-1.1578999999999973,4,5,6.490004907986601
CHEMBL1807684,CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1C(=O)O,inactive,228.29199999999994,0.43539999999999995,2,3,3.889999983714797
CHEMBL311988,CC(C(=O)O)C1CCCCC(CS)C1=O,active,230.32899999999998,2.0124,2,3,7.280006173632396
CHEMBL311239,O=C(CCS)N[C@@H](Cc1c[nH]cn1)C(=O)O,inactive,243.288,-0.15849999999999992,4,4,3.6399999910458836
CHEMBL2079670,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C2CCCCC2C[C@H]1C(=O)O,active,402.49100000000027,2.2947999999999995,3,4,6.585026652029182
CHEMBL309962,O=C(O)[C@@H]1CS[C@H](c2ccccc2O)N1C(=O)CCS,active,313.4000000000001,1.7392999999999996,3,5,8.430041181903405
CHEMBL78443,C[C@H](NP(=O)(O)O)C(=O)N1CCC[C@H]1C(=O)O,active,266.18999999999994,-0.8671999999999997,4,3,6.109998386815364
CHEMBL312094,O=C(CCS)N[C@@H](Cc1ccccc1)C(=O)O,active,253.323,1.1184,3,3,6.369999510099088
CHEMBL78346,C[C@H](NC(CCc1ccccc1)C(=O)O)C(=O)N1CC2CCCCC2[C@H]1C(=O)O,active,402.49100000000027,2.1522999999999994,3,4,8.659952682338607
CHEMBL78731,C[C@H](NC(CCC(=O)Nc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,391.42400000000026,0.9122000000000001,4,5,8.280006173632396
CHEMBL306556,O=C(O)[C@@H]1C=CCN1C(=O)CCS,active,201.24699999999999,0.15789999999999976,2,3,6.190002844637807
CHEMBL430630,NCCCCC(N)C(=O)N[C@H](CCC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,active,426.5140000000003,0.03660000000000435,5,6,7.92009553233328
CHEMBL310578,O=C(O)CCC(=O)N1CCC[C@H]1C(=O)O,inactive,215.20499999999998,-0.07320000000000021,2,3,4.480000028175458
CHEMBL309308,NCCC[C@H](NC(CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,391.46800000000025,0.8451000000000011,4,5,8.659952682338607
CHEMBL431707,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@H](Sc2ccccc2)C[C@H]1C(=O)O,active,548.6420000000003,4.5553000000000035,3,6,9.110026361596004
CHEMBL33025,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)O,active,456.47600000000017,1.7552999999999996,4,6,9.059981844992336
CHEMBL284898,CCOC(=O)C(CCc1ccccc1)OC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,active,431.52900000000034,3.2003000000000013,1,5,7.619788758288394
CHEMBL26226,CC(OC(CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2CC1C(=O)O,active,411.4540000000002,2.5156,2,4,7.0655015487564325
CHEMBL80193,C[C@H](NC(CCc1ccccc1)C(N)=O)C(=O)N1CCC[C@H]1C(=O)O,inactive,347.4150000000002,0.5268000000000008,3,4,4.589999963296594
CHEMBL78996,CC(NC(=O)OCc1ccccc1)C(=O)N[C@H](CCC(=O)N1CCC[C@H]1C(=O)O)C(=O)O,active,449.4600000000003,0.7265000000000005,4,6,6.409994580348671
CHEMBL80384,O=C(CS)N[C@@H](CS)C(=O)O,inactive,195.265,-0.5846000000000002,4,4,4.719999935717911
CHEMBL80503,O=C(N[C@H](CCC(=O)N1CCC[C@H]1C(=O)O)C(=O)O)C1CCCN1C(=O)OCc1ccccc1,intermediate,475.4980000000003,1.212800000000001,3,6,5.59999938302362
CHEMBL79008,CCC(C)[C@H](NC(=O)CCC(=O)O)C(=O)O,inactive,231.24799999999996,0.4666999999999998,3,3,2.9799999991916146
CHEMBL1907755,CC(SC(CCc1ccccc1)C(=O)O)C(=O)N1C2CCCCC2C[C@H]1C(=O)O,active,419.5430000000003,3.4384000000000015,2,4,6.853871964321762
CHEMBL78971,CC[C@@H](C)[C@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,inactive,277.36400000000003,2.4806999999999997,2,2,3.0300000003708836
CHEMBL284272,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@H](c2ccccc2)C[C@H]1C(=O)O,active,516.5750000000003,4.178200000000003,3,5,6.470005326930858
CHEMBL309537,O=C(O)[C@@H]1CCCN1CCCS,inactive,189.28,0.8552999999999997,2,3,3.620000003443366
CHEMBL1907762,CC(SC(CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,active,365.4510000000002,2.2697,2,4,6.236572006437063
CHEMBL311363,C[C@@H]1CCCC(NC(CCc2ccccc2)C(=O)O)C(=O)N1CC(=O)O,active,362.42600000000016,1.5162,3,4,8.51999305704285
CHEMBL35309,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@@H](c2ccccc2)C[C@H]1C(=O)O,active,516.5750000000003,4.178200000000003,3,5,9.880084589742008
CHEMBL35682,COc1ccc(N(CC(=O)O)C(=O)[C@H](CCCCN)OP(=O)(O)CCCCc2ccccc2)cc1OC,active,536.5620000000002,3.8439000000000023,3,7,9.54000474395261
CHEMBL1907752,CCOC(=O)C(CCc1ccccc1)[S+]([O-])C(C)C(=O)N1C2CCCCC2C[C@H]1C(=O)O,active,463.5960000000004,2.9324000000000012,1,5,6.657577319177793
CHEMBL433442,CS[C@H]1C[C@@H](C(=O)O)N(C(=O)[C@H](CCCCN)OP(=O)(O)CCCCc2ccccc2)C1,active,486.57100000000025,3.1260000000000012,3,6,8.720105019988361
CHEMBL311102,O=C(CS)N[C@@H](Cc1c[nH]cn1)C(=O)O,inactive,229.26100000000002,-0.5486000000000002,4,4,3.5899999970886247
CHEMBL442750,O=C(O)[C@@H]1CCC(=O)N1CCCS,inactive,203.26299999999998,0.3819000000000002,2,3,3.1899999993506682
CHEMBL79131,C[C@H](NP(=O)(O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,active,356.31500000000017,1.3573,3,4,7.389978975335855
CHEMBL80830,CC(C)(S)C(=O)N[C@@H](CS)C(=O)O,inactive,223.319,0.19399999999999995,4,4,2.140000000044956
CHEMBL78903,C[C@@]1(CCS)C(=O)N2CC=C[C@@H](C(=O)O)N2C1=O,active,270.31,-0.07860000000000006,2,4,7.0
CHEMBL311757,NCCCCC(NC(=O)OCc1ccccc1)C(=O)N[C@H](CCC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,active,560.6480000000005,2.0043,5,7,8.460046158343603
